,RedFighter_ID,BlueFighter_ID,RedFighter,BlueFighter,Winner,source,Skill_Diff,BlueFighter_Skill,RedFighter_Skill,BlueOdds,RedOdds,SigStrDif,RedAvgSigStrLanded,RecencyWeight,BlueAvgSigStrPct,AvgTDDif,BlueAvgSigStrLanded,MonthsAgo,RedAvgSigStrPct,Time_Since_Last_Fight_Red,AvgSubAttDif,RedAvgTDLanded,BlueAge,RedAvgTDPct,Time_Since_Last_Fight_Blue,RedAge,RedTotalRoundsFought,BlueAvgTDLanded,BlueTotalRoundsFought,TotalRoundDif,BlueAvgTDPct,AgeDif,TotalFightTimeSecs,RedAvgSubAtt,ReachDif,BlueAvgSubAtt,RedAvgSubAtt,RedReachCms
10,415,1287,Davey Grant,Ramon Taveras,0.0,upcoming,0.128970397519117,-0.22409709538797315,-0.06193837792933823,0.16225529861170543,-0.023237082710677755,0.012761749996612599,-0.8682296087244428,1.8754909044867873,-0.06614598859503608,-0.648882787976702,-0.8277527778088895,-1.558104772548157,-0.4599793395766203,1.4694330237383733,-0.17791742153321044,-0.13287414186163915,-0.0365864856622401,0.34621004592448307,0.5665678702778711,1.7559414746560984,0.6829441579164104,-0.9836864841296165,-0.6422562146578741,-1.15414714164023,-1.3887619736260541,-1.5601553533092174,-1.7664142865670822,-0.5164854226228592,0.3127041003081913,-0.7601807980065133,-0.5164854226228592,-0.9504418467908446
11,60,885,Alexandre Pantoja,Kai Asakura,0.0,historical,2.0427894564159432,-0.6640299986241553,1.9078466651660853,0.6193089979466664,-0.49665012369937755,-0.23184752203920223,-0.8870903961086304,1.867547171083502,-4.358935095992634,-1.3985768178735203,-1.062165977468564,-1.55360433596687,0.2871745216432175,-0.08455378083222068,-0.8494644153254381,0.8954877093438929,0.21806244559516624,0.6351453313660462,-0.22807114357378047,0.7908084742509673,1.2488491653576672,-0.9836864841296165,-0.9930198793840614,-1.9698645556090084,-1.3887619736260541,-0.5985875234566244,-0.6100823773016919,0.3869862338526658,0.6034317294004592,-0.7601807980065133,0.3869862338526658,-1.4653633118934
12,1446,634,Shavkat Rakhmonov,Ian Machado Garry,0.0,historical,0.5200623109883175,2.100826288505055,2.75826872301625,0.9428868381838068,-0.3487085483904088,0.0998357765761064,-0.9022838081681147,1.867547171083502,0.8878071463822081,-0.3490051760179746,-0.7837053731212184,-1.55360433596687,1.5680097123057963,0.6554399356299668,-1.632935908083037,0.04232824760300706,-0.8005332794344592,-0.2316605249586433,-0.341591002695445,-0.17432452615416388,-0.505456357710229,-0.41965379661903557,0.41003477952068784,0.8035746518848386,0.9971082789320842,-0.5985875234566244,2.3147571578990016,1.8927723279785407,-0.8502064160608803,-0.3058551963884744,1.8927723279785407,1.1092440136193855
13,309,57,Ciryl Gane,Alexander Volkov,0.0,historical,0.274927873693934,1.2847323769120904,1.6324912630370612,0.9631104531986281,-0.9774602434535257,0.00015893036010691916,-0.8305080339560676,1.867547171083502,1.078597773377656,-0.02136111850751327,-0.8024381774136762,-1.55360433596687,1.4612734464172479,1.2104352229766075,-0.2898419204985817,-0.6508638150614627,1.491307101882198,-0.6169075722140609,-0.30375104965489014,0.7908084742509673,0.739534658660536,-0.6540569914286277,2.093700370206387,0.9123369737473424,1.3441439520314495,0.3629803063959685,0.682288580112568,-0.06474959438509674,-0.26875115787634446,-0.45729706359448735,-0.06474959438509674,2.1390869438244993
14,210,935,Bryce Mitchell,Kron Gracie,0.0,historical,1.9719585042468957,-1.5529819581252955,0.9286405038091607,2.277645429162011,-3.085627691606329,0.10327290920424431,-0.9976355666103964,1.867547171083502,-0.16154130209276055,-1.6040485149563521,-0.872812766512369,-1.55360433596687,1.2478009146401514,0.6554399356299668,-1.1852379122215522,1.5353573056495575,1.491307101882198,0.34621004592448307,1.9288061797378453,-0.17432452615416388,0.11703915047515351,-0.6394067917530282,-0.5019507487673992,-0.5015732104652071,-0.30427549519053676,1.1322345702780428,-0.027835251224530597,1.5916151091533657,0.02197647121592339,-0.002971461976448495,1.5916151091533657,-0.692981114239564
15,1180,466,Nate Landwehr,Dooho Choi,1.0,historical,-0.04382946528547259,1.0151991881454228,0.9612008192048251,0.1946130826354195,-0.052825397772471486,-0.08462367446729495,-0.7906908161450049,1.867547171083502,0.6970165193867591,-0.0880005878316749,-0.8388912019827832,-1.55360433596687,-0.033034276022426944,0.10044464828332621,-0.17791742153321044,-0.3309290169086305,0.727360308109979,0.34621004592448307,-0.4551108618171095,1.273374974453533,-0.16591335324547493,-0.4343039962946351,0.05927111479450055,0.20538188164106758,0.21627801445851152,-0.5985875234566244,0.41293126477780645,0.6881434526778407,-0.5594787869686124,0.45135413964159043,0.6881434526778407,-0.17805964913700864
16,455,104,Dominick Reyes,Anthony Smith,0.0,historical,0.8476742967803085,0.22847680120790215,1.296296413004034,0.9631104531986281,-0.9774602434535257,-0.07259371026881224,-0.8629905011177239,1.867547171083502,0.3154352653958613,0.11191782014080999,-0.8981273669075823,-1.55360433596687,0.3939107875317658,-0.2695522099477676,0.38170507329364595,-0.8260662045261089,1.491307101882198,-0.2798164058655703,-0.341591002695445,0.7908084742509673,0.06044864973102783,-0.6467318915908279,3.4266022961658984,2.5981529626161515,-0.26089603605311606,0.3629803063959685,-0.17203664226233223,-0.36590681321027174,-0.26875115787634446,0.14847040522956442,-0.36590681321027174,1.1092440136193855
17,1579,1513,Vicente Luque,Themba Gorimbo,0.0,historical,0.7738314021201377,0.7133605889647759,1.6887565416564485,-0.905551574170858,-1.9760658767890642,-0.09149793972357076,-0.8525122859042864,1.867547171083502,1.460179027368554,2.2110611038519012,-0.9047091630103377,-1.55360433596687,0.6073833193088625,0.10044464828332621,0.04593157639753214,-0.3309290169086305,0.727360308109979,0.9240806168076098,-0.9091902983037676,0.5495252241496845,1.5318016690782956,2.5982873365544616,-0.15118708404121184,-1.5891964290902452,1.4309028703062912,-0.021646825545068665,-1.624933676492258,0.08582901502749071,0.6034317294004592,0.14847040522956442,0.08582901502749071,0.5943225485168273
18,1164,64,Movsar Evloev,Aljamain Sterling,0.0,historical,0.6192957802495473,2.067050158633765,2.8494259654964984,0.5384145378873813,-0.4522676511066869,0.031093124013348135,-0.8860425745872866,1.867547171083502,0.6016212058890347,-1.3041709029976247,-0.828765361824698,-1.55360433596687,0.18043825575466912,0.47044150651442,0.6055540712243886,2.5256316808845143,1.2366581706247917,0.5869894504591193,0.07464848075065825,-0.17432452615416388,0.2302201519634049,0.7084115784021262,3.0056858984944737,2.108722514234884,-0.21751657691569531,0.9399210043075242,0.682288580112568,-0.5164854226228592,-0.26875115787634446,0.29991227243557733,-0.5164854226228592,-0.17805964913700864
19,1289,208,Randy Brown,Bryan Battle,1.0,historical,-0.8259584485351644,2.147614736407941,1.1099520839461248,-0.9783565882242146,0.9827656293903091,0.08150440255937087,-0.8886621283906461,1.867547171083502,0.6970165193867591,0.1841105785753184,-0.7867431251686439,-1.55360433596687,0.0737019898661208,-0.23255252412465818,-0.06599292256783915,-0.544218882343852,-0.0365864856622401,0.24989828411062887,-0.8335103922226579,0.7908084742509673,1.3054396661017929,-0.28047689970084033,0.129423847739738,-1.15414714164023,-0.39103441346537815,-0.790901089427143,0.682288580112568,0.08582901502749071,-0.26875115787634446,-0.002971461976448495,0.08582901502749071,1.3667047461706632
20,300,518,Chris Weidman,Eryk Anders,1.0,historical,-0.07407009648786916,-0.10596806679754803,-0.1993761912161478,-0.6871365320107882,0.013748311116564412,0.033957401203463064,-0.9515314196712713,1.867547171083502,0.12464463840041234,-0.8654610632802272,-0.8895204027732097,-1.55360433596687,-0.1397705419109753,0.10044464828332621,-0.7375399163600668,1.5277398104554423,1.7459560331396045,0.3943659268314103,0.3016881989939873,2.2385079748586643,1.47521116833417,0.3275063868365391,2.093700370206387,0.20538188164106758,-0.26089603605311606,-0.5985875234566244,-0.15843273744744527,0.3869862338526658,-0.8502064160608803,-0.6087389308005003,0.3869862338526658,1.3667047461706632
21,322,855,Cody Durden,Joshua Van,1.0,historical,-0.8066412944240405,1.3302208574195928,0.3159198868436797,-0.937909358194572,0.9531773143285154,0.3095008668925191,-0.9426249367398493,1.867547171083502,0.6970165193867591,-1.4707695763080288,-0.6373869828368858,-1.55360433596687,0.3939107875317658,-0.7505481256481895,-0.9613889142908094,2.2285493683140274,-1.8191290044640847,0.779612974086828,-0.7578304861415482,0.5495252241496845,0.2302201519634049,0.20297968959394339,-0.010881618150736917,-0.22966740580894765,1.3441439520314495,-1.9447824852502547,0.682288580112568,0.5375648432652532,-0.5594787869686124,-0.7601807980065133,0.5375648432652532,-1.4653633118934
22,1103,1091,Michael Chiesa,Max Griffin,0.0,historical,0.8291238479332418,-0.6108640556867282,0.43260135044216935,0.1946130826354195,-0.052825397772471486,0.13878994636166941,-1.0206876400799592,1.867547171083502,0.3154352653958613,-1.0042932910388973,-0.8636995103700923,-1.55360433596687,-0.6734518713537163,-0.5655496965326426,-0.7375399163600668,1.459182353708407,2.255253895654417,0.8277688549937552,0.4152080581156518,1.5146582245548157,1.1922586646135416,0.0784529923513475,2.093700370206387,0.47728768629732715,0.3897958510081942,0.3629803063959685,0.18166488292472838,0.6881434526778407,0.3127041003081913,-0.3058551963884744,0.6881434526778407,0.5943225485168273
23,315,270,Clay Guida,Chase Hooper,1.0,historical,-1.2816328266538093,0.7083688256080715,-0.9048650425664998,-4.69950175095133,3.016962289888628,0.16055845300654287,-0.9798226007475526,1.867547171083502,0.6016212058890347,-0.8821209306112676,-0.8049696374531975,-1.55360433596687,-1.4206057325735542,0.7294393072761857,1.948648058808844,1.2915974594378756,-1.3098311419492719,0.10543064138984713,-0.07671133141156111,2.7210744750612297,4.814050712237586,0.0784529923513475,0.6204929783564003,-4.145110992859085,-0.3476549543279575,-3.2909774470438844,-1.1651216937490791,0.08582901502749071,1.184886987584995,2.722982147731784,0.08582901502749071,-0.692981114239564
24,906,992,Kennedy Nzechukwu,Lukasz Brzeski,0.0,historical,1.2475141959942133,-1.3731898302331096,0.19628973989606444,1.4080299835246963,-1.6062119385166425,-0.004423913144076966,-0.8383666953661458,1.867547171083502,0.41083057889358576,-0.015807829397166462,-0.8140828935954741,-1.55360433596687,0.0737019898661208,-1.009545926409955,0.38170507329364595,-0.6508638150614627,0.4727113768525726,0.5388335695521921,-0.49295081485766434,0.3082419740484017,0.6263536571722848,-0.6467318915908279,-0.010881618150736917,-0.6103355323277109,0.7802109832449806,-0.021646825545068665,-0.974667026340662,-0.5164854226228592,-1.431661674245416,-0.002971461976448495,-0.5164854226228592,2.6540084089270546
25,1263,426,Petr Yan,Deiveson Figueiredo,0.0,historical,0.030682546421965332,1.7779460691713957,1.818688616475411,0.7406506880355941,-0.7000697897492094,-0.10524647023612244,-0.850416642861599,1.8517013481218971,0.7924118328844837,0.05638492903734196,-0.9148350031684229,-1.544603462804296,0.8208558510859592,0.13744433410643558,1.5009500629473589,0.13373818993238779,1.491307101882198,0.7314570931799007,-0.6064706739793289,0.06695872394711892,1.4186206675900443,0.20297968959394339,2.093700370206387,0.25976304257231947,0.08613963704624956,0.9399210043075242,2.3147571578990016,-0.6670640320354467,0.3127041003081913,1.360005342877668,-0.6670640320354467,-1.4653633118934
26,1457,1168,Song Kenan,Muslim Salikhov,1.0,historical,-1.4151198453854235,1.0362526620289036,-0.744705429424911,-1.1805927383724273,-0.1267961854269558,-0.042805227491617005,-0.8828991100232554,1.8517013481218971,0.3154352653958613,0.41734872120988414,-0.8910392787969226,-1.544603462804296,-0.033034276022426944,-0.7135484398250801,0.04593157639753214,-0.7727437381673036,2.5099028269118233,-0.18350464405171607,-0.49295081485766434,0.7908084742509673,0.1736296512192792,-0.19257570164724325,0.8309511771921126,0.47728768629732715,-0.0006192812285918942,1.1322345702780428,-1.1433554460452602,-0.8176426414480342,-0.26875115787634446,-0.7601807980065133,-0.8176426414480342,-0.43552038168828633
27,1598,242,Volkan Oezdemir,Carlos Ulberg,1.0,historical,-1.915374843749962,2.4699327945332583,0.060654779517014944,-1.3221580434761764,1.2231706892673833,0.14967419968410614,-0.858799215032349,1.8517013481218971,0.9832024598799326,0.17300400035462482,-0.6976357317774934,-1.544603462804296,0.18043825575466912,-0.4175509532402051,0.15785607536290344,-0.7118037766143831,0.9820092393673853,-0.2316605249586433,-0.15239123749267078,1.03209172435225,0.6263536571722848,-0.4562792958080344,-0.08103435109597439,-0.6647166932589629,1.8646974616804979,-0.2139603915155872,0.682288580112568,-0.6670640320354467,0.6034317294004592,-0.45729706359448735,-0.6670640320354467,0.5943225485168273
28,1651,1232,Zhang Mingyang,Ozzy Diaz,0.0,historical,1.279541073548723,-0.8407841463319903,0.7696588939521137,0.5990853829318451,-0.40418663913127206,-0.34355433245368444,-0.6691435196691294,1.8517013481218971,-0.25693661559048503,0.050831639926995166,-0.9502754437217215,-1.544603462804296,0.9275921169745075,0.24844339157576373,0.04593157639753214,-1.0926785363201357,0.9820092393673853,-1.628181071259532,-0.22807114357378047,-1.139457526559295,-1.0147708644073603,-0.9836864841296165,-0.8527144134935865,0.31414420350357136,-1.3887619736260541,1.51686170221908,-1.3719010469353607,-0.8176426414480342,1.184886987584995,-0.7601807980065133,-0.8176426414480342,0.5943225485168273
29,136,1481,Baergeng Jieleyisi,SuYoung You,1.0,historical,-1.2702458542768829,0.4710311779242919,-1.1281426012577405,-1.1805927383724273,1.1307072046992779,0.04140452189776188,-1.0264506584473496,1.8517013481218971,-0.3523319290882095,1.7279249512517294,-0.9553383638007641,-1.544603462804296,-0.886924403130813,-0.2695522099477676,0.04593157639753214,0.16420817070884786,-0.5458843481770528,1.983509996760008,-0.22807114357378047,-0.6568910263567295,-0.6752278599426061,2.4371351401228676,-0.5721034817126366,0.20538188164106758,1.127246656344346,-0.021646825545068665,0.682288580112568,-0.36590681321027174,-1.431661674245416,-0.3058551963884744,-0.36590681321027174,-0.692981114239564
30,929,463,Kiru Sahota,DongHun Choi,1.0,historical,-1.2702458542768829,0.4710311779242919,-1.1281426012577405,-0.7437626540522878,0.8052357390195467,0.048851642592060686,-0.9059511834928179,1.8517013481218971,1.9371555948571764,-0.20461965914895777,-0.8323094058800278,-1.544603462804296,0.6073833193088625,-0.2695522099477676,-0.5136909184293244,-0.3918689784615509,-1.3098311419492719,-0.03903700133093433,-0.22807114357378047,-0.41560777625544665,-0.7884088614308575,-0.6467318915908279,-0.5721034817126366,0.31414420350357136,-0.7814495457021644,-0.790901089427143,-1.3419724563426096,-0.06474959438509674,-2.013116932429952,-0.7601807980065133,-0.06474959438509674,0.07940108341426905
31,1218,237,Nyamjargal Tumendemberel,Carlos Hernandez,1.0,historical,-0.7885420373393679,-0.27715737328589934,-1.2705641510301182,-0.7437626540522878,0.8052357390195467,0.06489159485670429,-0.9541509734746307,1.8517013481218971,-0.06614598859503608,-0.4045380671214426,-0.8647120943859008,-1.544603462804296,-0.886924403130813,-0.2695522099477676,-2.4164074008406367,0.750755300655707,0.21806244559516624,-0.1353487631447888,-0.41727090877655465,-1.139457526559295,-0.9015898629191089,0.1883294899183439,0.05927111479450055,0.9123369737473424,-0.4777933317402196,0.9399210043075242,0.682288580112568,2.7962439844540654,-1.1409340451531482,-0.45729706359448735,2.7962439844540654,-0.43552038168828633
32,971,832,Lone'er Kavanagh,Jose Ochoa,0.0,historical,0.9554572695930077,-0.9288245709313664,0.2733676432448013,0.7608743030504154,-0.7185624866628305,0.0041689184262678185,-0.9284793462017086,1.8517013481218971,-1.4016803775631776,0.050831639926995166,-0.8935707388364437,-1.544603462804296,-0.35324307368807195,-0.2695522099477676,1.165176566051245,-1.0926785363201357,-1.8191290044640847,-1.628181071259532,-0.22807114357378047,-1.380740776660578,-1.071361365151486,-0.9836864841296165,-0.9930198793840614,0.25976304257231947,-1.3887619736260541,-0.4062739574861058,0.682288580112568,-0.8176426414480342,0.02197647121592339,0.7542378740536163,-0.8176426414480342,-1.4653633118934
33,1616,1275,Xiao Long,Quang Le,0.0,historical,0.755499733794145,-1.41871092758829,-0.46892153536130426,0.2997758807124901,-0.10460494913061053,-0.11555786812053616,-0.8352232308021145,1.8517013481218971,-1.0200991235722803,0.5284145034168202,-0.9092657910814761,-1.544603462804296,0.3939107875317658,-0.4175509532402051,0.04593157639753214,-0.45280894001447136,0.727360308109979,-0.424284048586352,-0.6443106270198837,-1.139457526559295,-0.44886585696610337,0.2615804882963413,-0.782561680548349,-0.17528624487769576,-0.39103441346537815,1.3245481362485614,0.10548301596136148,-0.8176426414480342,0.02197647121592339,-0.7601807980065133,-0.8176426414480342,-0.692981114239564
34,1009,1208,Maheshate,Nikolas Motta,1.0,historical,-0.9301073282428951,0.426902554339753,-0.743957509508007,0.5586381529022025,-0.47815742678575646,0.008178906492428716,-0.9159054879455837,1.8517013481218971,-0.8293084965768314,0.050831639926995166,-0.8778756865914116,-1.544603462804296,-1.8475507961277475,-0.12155346665533005,0.04593157639753214,-1.0926785363201357,0.21806244559516624,-1.628181071259532,0.4908879641967615,-1.6220240267618606,-0.44886585696610337,-0.9836864841296165,-0.2213398169864493,0.25976304257231947,-1.3887619736260541,1.3245481362485614,0.682288580112568,-0.8176426414480342,-0.26875115787634446,-0.7601807980065133,-0.8176426414480342,-0.43552038168828633
35,803,1479,Jon Jones,Stipe Miocic,0.0,historical,1.3653451947833748,1.5395128959369972,3.260829772498698,1.4080299835246963,-1.6062119385166425,0.03739453383160098,-0.8886621283906461,1.8437992100357325,0.6016212058890347,-0.03246769672820687,-0.8257276097772724,-1.5401030262230089,1.2478009146401514,2.0614279969081233,-0.5136909184293244,0.3470280553676091,3.0192006894266363,0.5388335695521921,9.15623721048382,1.5146582245548157,3.0597451891696896,0.29088088764754033,2.2340058360968618,-1.208528302571482,0.08613963704624956,0.9399210043075242,0.5979443702602689,-0.06474959438509674,-1.1409340451531482,-0.7601807980065133,-0.06474959438509674,2.911469141478335
36,262,1102,Charles Oliveira,Michael Chandler,0.0,historical,1.6576480644679945,-0.5950562017055179,1.4918601091356916,0.6193089979466664,-0.5521282144402407,0.08322296887343983,-0.94000538293649,1.8437992100357325,0.41083057889358576,-0.31568544135589377,-0.8348408659195492,-1.5401030262230089,0.9275921169745075,-0.08455378083222068,-2.3044829018752653,0.6212578823557511,2.0006049643970107,0.2980541650175561,2.761285146630052,1.03209172435225,2.4372496809843067,0.18100439008054411,-0.010881618150736917,-2.350532682127772,0.21627801445851152,0.5552938723664871,2.3147571578990016,3.247979812691828,-0.8502064160608803,0.14847040522956442,3.247979812691828,0.3368618159655496
37,162,1249,Bo Nickal,Paul Craig,0.0,historical,1.3479462902527208,-0.27055519600187783,1.4267104074951023,2.9854719546807558,-4.565043444696015,0.013334605434635586,-0.9792986899868809,1.8437992100357325,-0.16154130209276055,-1.1098057841354865,-0.9345803914766893,-1.5401030262230089,1.781482244082893,-0.08455378083222068,-2.4164074008406367,1.6572372287553983,1.491307101882198,0.779612974086828,-0.15239123749267078,-0.6568910263567295,-0.7884088614308575,0.12972869121594582,1.3921730407540123,1.8368167095786248,-0.5211727908776402,1.51686170221908,0.682288580112568,4.603187297405116,0.02197647121592339,1.360005342877668,4.603187297405116,0.851783281068105
38,1090,694,Mauricio Ruffy,James Llontop,0.0,historical,1.9820258466160716,-1.763750444515282,0.7303015843902535,2.3787635042361175,-3.27055466074254,0.07062014923693415,-0.871896984049146,1.8437992100357325,-0.447727242585934,0.050831639926995166,-0.7801613290658884,-1.5401030262230089,1.3545371805286996,-0.19555283830154882,0.04593157639753214,-1.0926785363201357,-1.3098311419492719,-1.628181071259532,-0.7578304861415482,-0.6568910263567295,-0.9015898629191089,-0.9836864841296165,-0.5019507487673992,0.47728768629732715,-1.3887619736260541,-0.5985875234566244,0.682288580112568,-0.8176426414480342,-0.5594787869686124,-0.7601807980065133,-0.8176426414480342,0.5943225485168273
39,809,1041,Jonathan Martinez,Marcus McGhee,1.0,historical,-0.4849683107406418,2.004717894615992,1.3963247312611233,-0.715449593031538,0.03963808679563393,0.11358430708865806,-0.8855186638266147,1.8437992100357325,0.22003995189813683,0.09525795280976959,-0.7553530206785796,-1.5401030262230089,0.2871745216432175,-0.19555283830154882,0.49362957225901727,-0.8032137189437638,0.9820092393673853,0.057274760482919886,0.45304801115620663,-0.17432452615416388,1.0790776631252903,-0.6467318915908279,-0.6422562146578741,-1.5348152681589933,0.04276017790882884,0.7476074383370056,0.682288580112568,-0.6670640320354467,-0.26875115787634446,-0.002971461976448495,-0.6670640320354467,-0.692981114239564
